Date,Prev Close,Open,High,Low,Close,Volume
5/21/2001,637.65,655,674,628,649.75,8219
5/22/2001,649.75,651,654.5,631.5,650.15,7116
5/23/2001,650.15,652,658,651,654.15,1345
5/24/2001,654.15,656,657.5,654,654.8,1035
5/25/2001,654.8,640.7,650.9,640.7,642.55,4857
5/28/2001,642.55,647,649,637,638,10751
5/29/2001,638,644.95,644.95,630,639.15,5479
5/30/2001,639.15,649.75,662,636.4,641.35,18883
5/31/2001,641.35,651.95,651.95,635,642.2,3222
6/1/2001,642.2,647,650,638,641.3,2665
6/4/2001,641.3,640,640,636,638,3988
6/5/2001,638,632,633,592.55,619.65,9290
6/6/2001,619.65,606,636,606,615.95,2662
6/7/2001,615.95,619.7,619.7,600,606.95,4355
6/8/2001,606.95,610.55,631.5,606.75,628.2,9732
6/11/2001,628.2,625,633.45,615.2,618.3,4057
6/12/2001,618.3,630,630,610,624.5,16978
6/13/2001,624.5,674.45,674.45,640,643.5,66321
6/14/2001,643.5,645,659,645,652.1,39358
6/15/2001,652.1,659,666.4,640,646,27898
6/18/2001,646,638,640,623.7,627.05,19973
6/19/2001,627.05,622,630,622,625.05,21749
6/20/2001,625.05,634,634,625,628.25,3475
6/21/2001,628.25,625.1,630,625,625.5,1798
6/22/2001,625.5,625,626,620.05,624.05,2544
6/25/2001,624.05,625,629.7,620.25,624,22784
6/26/2001,624,635,638,615,623.75,15062
6/27/2001,623.75,649,649,610.2,614.7,2368
6/28/2001,614.7,615,619.7,602.05,613.15,3252
6/29/2001,613.15,617.9,617.9,608.5,613.55,2328
7/2/2001,613.55,610.05,628,610.05,621.1,32123
7/3/2001,621.1,610,638,610,621.95,30088
7/4/2001,621.95,679.9,679.9,614.25,615.3,10956
7/5/2001,615.3,622,622,610,614.1,42644
7/6/2001,614.1,620,620,606,611.05,995
7/9/2001,611.05,675,675,603,609.1,9649
7/10/2001,609.1,600,620,600,611.35,1794
7/11/2001,611.35,607,613,606,608.05,821
7/12/2001,608.05,607,616,600,601.05,16435
7/13/2001,601.05,603.8,608,590,598.9,3930
7/16/2001,598.9,583,605.9,583,589.5,1888
7/17/2001,589.5,593,612,585,608.95,1804
7/18/2001,608.95,606.95,606.95,595,596.55,1216
7/19/2001,596.55,595,598,592.25,596.5,670
7/20/2001,596.5,597,597,580,583.55,6650
7/23/2001,583.55,583.75,605,580,581.85,2540
7/24/2001,581.85,595,595,585,587.85,368
7/25/2001,587.85,595,595,566.65,573.35,31112
7/26/2001,573.35,619,619,555,569.1,5531
7/27/2001,569.1,579,590,574,579.8,3304
7/30/2001,579.8,594.5,595,578,581.8,6115
7/31/2001,581.8,585,590,572.8,580.9,3233
8/1/2001,580.9,572.05,585,572.05,576.65,1059
8/2/2001,576.65,589.5,589.5,566.55,580.7,1176
8/3/2001,580.7,584.95,587.5,582.1,586.1,1672
8/6/2001,586.1,575,588,575,583.65,1054
8/7/2001,583.65,580,586,577.5,584.5,860
8/8/2001,584.5,583,588.75,581.5,585.9,6250
8/9/2001,585.9,584,584.85,570,570.45,1261
8/10/2001,570.45,560,576.9,560,567.3,1696
8/13/2001,567.3,552,571,552,561.6,1003
8/14/2001,561.6,570,570,555.05,559.6,893
8/16/2001,559.6,557,558.95,545,545.75,4943
8/17/2001,545.75,546,552,545,549.8,3398
8/20/2001,549.8,557.9,557.9,548.3,549.7,1527
8/21/2001,549.7,551,552,545.3,548.45,1080
8/23/2001,548.45,548,556,548,551.3,1807
8/24/2001,551.3,550,554,548.05,551.45,959
8/27/2001,551.45,548,553.85,545.25,549.25,1201
8/28/2001,549.25,550.65,550.65,545,547.8,2079
8/29/2001,547.8,550,559,545,551,2602
8/30/2001,551,559,559,549.5,557.15,10502
8/31/2001,557.15,559.8,567.9,553,563.6,5817
9/3/2001,563.6,560.1,567,554,563.2,6404
9/4/2001,563.2,565,574.95,558,560.05,12337
9/5/2001,560.05,468.5,568,468.5,559.95,9396
9/6/2001,559.95,579,579,555,558.8,2287
9/7/2001,558.8,570,570,556.25,558.05,2995
9/10/2001,558.05,573.85,573.9,557,560,16220
9/11/2001,560,560,565,560,563.15,1254
9/12/2001,563.15,545,568.75,530,563.95,37735
9/13/2001,563.95,561,561,550,556.15,1092
9/14/2001,556.15,550,559,540,542.7,258807
9/17/2001,542.7,530.1,545,511.25,525,6930
9/18/2001,525,536.7,536.7,495,507.95,9116
9/19/2001,507.95,510,514,508,508.05,23401
9/20/2001,508.05,519.9,519.9,498,499.95,18674
9/21/2001,499.95,500,519,491,496.2,53798
9/24/2001,496.2,485,515,460,510,3298
9/25/2001,510,493,529.9,493,506.9,2920
9/26/2001,506.9,497,520,497,506.35,3692
