Date,Prev Close,Open,High,Low,Close,Volume
5/17/2000,256.25,260,261,255.1,258.05,80143
5/18/2000,258.05,255.1,259,255,256.05,48871
5/19/2000,256.05,252.05,260.5,252.05,255.75,216905
5/22/2000,255.75,256,257.9,243.25,248.85,110150
5/23/2000,248.85,247,247,219.05,233.75,203910
5/24/2000,233.75,230,252.45,220.1,242.1,319841
5/25/2000,242.1,242.5,247.5,230.1,233.6,157631
5/26/2000,233.6,231.1,235.95,225.1,230.25,138735
5/29/2000,230.25,228.05,231.5,212,224.65,141151
5/30/2000,224.65,227,229.5,216,223.8,146745
5/31/2000,223.8,231,239.4,225,230.3,152669
6/1/2000,230.3,227,232,226,229.25,93573
6/2/2000,229.25,232,247,232,244.5,221847
6/5/2000,244.5,246.1,263.5,244.15,247.05,157111
6/6/2000,247.05,255,255,237,244.6,91793
6/7/2000,244.6,238,240.4,234,239.5,80002
6/8/2000,239.5,240,244.9,237,240.35,63662
6/9/2000,240.35,242,250,242,245.25,108211
6/12/2000,245.25,246.5,249,243.1,244.35,64144
6/13/2000,244.35,240,255,239,253.6,114014
6/14/2000,253.6,259,259,249,250.3,70730
6/15/2000,250.3,251.05,253,247.55,250.9,63502
6/16/2000,250.9,243,252.95,243,251,55813
6/19/2000,251,245.25,253,245.15,251.65,74185
6/20/2000,251.65,254.9,258.7,246.5,254.6,100754
6/21/2000,254.6,258,263,253.1,256.2,183914
6/22/2000,256.2,258.1,262,256,257.1,65074
6/23/2000,257.1,254.1,259,254.1,257.4,75781
6/26/2000,257.4,254.35,257.45,254.15,255.15,66041
6/27/2000,255.15,255,255,251,251.9,74332
6/28/2000,251.9,260,260,248.1,250.45,60383
6/29/2000,250.45,251.5,259,251,257.6,77404
6/30/2000,257.6,255,255.7,252,252.35,38450
7/3/2000,252.35,253.1,278,252.05,268.65,200434
7/4/2000,268.65,268,280.85,266,278.85,313429
7/5/2000,278.85,284.8,284.8,271.25,278,219271
7/6/2000,278,278,279.9,272.7,275.95,95733
7/7/2000,275.95,277,285,275.05,281.8,212198
7/10/2000,281.8,280,283,273,275.7,144167
7/11/2000,275.7,279,280,274,274.85,91841
7/12/2000,274.85,275,278.7,261,267.9,182915
7/13/2000,267.9,273.9,276.15,262.15,265.85,205966
7/14/2000,265.85,265.05,270,264.1,265.8,77555
7/17/2000,265.8,264.1,264.25,254,254.35,112576
7/18/2000,254.35,254.25,255.4,250,250.25,142612
7/19/2000,250.25,248,252.95,248,251.25,69404
7/20/2000,251.25,250,258,245.1,248.35,98811
7/21/2000,248.35,248.5,249.85,240.1,241.6,114812
7/24/2000,241.6,235.05,238,225.1,231.2,213982
7/25/2000,231.2,226,248.7,222.6,242.65,102331
7/26/2000,242.65,249,252,242.5,245,60763
7/27/2000,245,243.35,245.8,241,244.5,30942
7/28/2000,244.5,242.05,245.6,234,235.1,129944
7/31/2000,235.1,235,236,230,232.9,24643
8/1/2000,232.9,235.9,235.9,226.2,227.45,73100
