Date,Prev Close,Open,High,Low,Close,Volume
6/24/2009,375.65,385,386.95,367.5,371.3,21744
6/25/2009,371.3,375,384.7,375,383.5,39347
6/26/2009,383.5,389.85,402.7,384,398.45,15444
6/29/2009,398.45,418,418.4,401,416.6,11598
6/30/2009,416.6,416.05,416.05,395.8,395.8,6622
7/1/2009,395.8,380,390,376.05,376.05,15530
7/2/2009,376.05,357.4,387,356.3,372.1,19083
7/3/2009,372.1,377,383.2,372.1,376.35,16095
7/6/2009,376.35,380,389,357.55,358.05,43169
7/7/2009,358.05,348,367.95,346,348.4,7812
7/8/2009,348.4,350,353.95,338,344.35,8746
7/9/2009,344.35,341,345,335,342.95,6200
7/10/2009,342.95,344,348,336.1,340.5,5824
7/13/2009,340.5,345,345,325.15,327.2,12808
7/14/2009,327.2,335,344,329,336.85,5668
7/15/2009,336.85,347.8,362.9,339,354.45,30718
7/16/2009,354.45,369.9,389.9,366.05,370.15,41539
7/17/2009,370.15,375,379,363,366.95,43221
7/20/2009,366.95,365,374.7,352.15,362.35,15920
7/21/2009,362.35,358,362.95,353.1,357.5,10196
7/22/2009,357.5,360,362,346.8,350.05,28070
7/23/2009,350.05,340,378.8,340,374.25,18958
7/24/2009,374.25,374,387,364.05,378.55,20762
7/27/2009,378.55,382.7,382.7,370.3,375,10312
7/28/2009,375,374,374,363.1,365.1,26660
7/29/2009,365.1,360,369.6,343.55,350.45,11873
7/30/2009,350.45,363.7,363.7,346.65,347.75,12969
7/31/2009,347.75,350,356,337,339.25,26776
8/3/2009,339.25,344,348.85,327.5,336.45,58744
8/4/2009,336.45,339.7,342.75,335,337.25,13318
8/5/2009,337.25,336,342,324.95,326.9,24519
8/6/2009,326.9,326.9,335,322,324.45,13187
8/7/2009,324.45,315,325,308.05,310.45,8853
8/10/2009,310.45,318.85,319.4,299,301.85,69728
8/11/2009,301.85,300,307,281.1,285.95,28818
8/12/2009,285.95,284.7,294.9,275,284.7,21957
8/13/2009,284.7,286.25,298,286.25,291.65,16711
8/14/2009,291.65,292,295.5,286.15,291.9,25253
8/17/2009,291.9,288.5,295,281,284.4,6702
8/18/2009,284.4,292.85,293.8,281.25,285.35,12570
8/19/2009,285.35,285,287,268.3,272.2,11337
8/20/2009,272.2,272,278.6,263,265.85,13089
8/21/2009,265.85,269.8,274.8,261.3,267.85,33802
8/24/2009,267.85,277,282,270.05,271.65,33373
8/25/2009,271.65,273,298.05,270,277.45,67597
8/26/2009,277.45,283.8,284.8,278,279.75,18024
8/27/2009,279.75,280.5,290.85,278.5,285.4,43305
8/28/2009,285.4,289,293,287,289.95,25078
8/31/2009,289.95,289.15,292.5,277,279.3,28802
9/1/2009,279.3,283,290,280.05,282.85,17899
9/2/2009,282.85,283.5,287.85,278.25,281.75,12000
9/3/2009,281.75,287.5,290,275,276.85,55224
9/4/2009,276.85,276.45,287,269,272.3,34513
9/7/2009,272.3,274,279.4,274,276.55,17867
9/8/2009,276.55,275,278.5,265.5,268.2,39071
9/9/2009,268.2,275,275,264,266.6,17752
9/10/2009,266.6,261.05,271.5,260.05,261.6,31387
9/11/2009,261.6,263,265,249,254.2,31901
9/14/2009,254.2,253.05,261,251,253,13171
9/15/2009,253,255,259,251,254.85,28798
9/16/2009,254.85,254.85,260,254.85,257.4,19324
9/17/2009,257.4,258,266,258,260.35,42101
9/18/2009,260.35,265.05,292,261.35,275.5,268529
9/22/2009,275.5,274.45,306.7,273.9,295.45,409069
9/23/2009,295.45,295,310.9,290.1,292.8,166574
9/24/2009,292.8,290,296.7,283,285.7,57146
9/25/2009,285.7,290,295.5,280.1,284.05,56043
9/29/2009,284.05,289.9,291,277.5,278.3,46633
9/30/2009,278.3,278,283.75,271.25,278.45,40451
10/1/2009,278.45,272.25,302,272.25,291.15,259443
10/5/2009,291.15,289,311,288.4,301.5,467938
10/6/2009,301.5,304,306.7,290.15,298.55,93211
10/7/2009,298.55,301.6,312.4,301,305.45,101697
10/8/2009,305.45,317,334,312,326.75,262333
10/9/2009,326.75,330,342,320,322.25,159466
10/12/2009,322.25,326.9,334.4,323.55,328.55,113738
10/14/2009,328.55,334,349.9,328.05,344.9,312402
10/15/2009,344.9,348,358,334.95,338.7,224940
10/16/2009,338.7,339.95,342,320,321.95,104762
10/17/2009,321.95,326,335.9,321.95,332.1,40492
10/20/2009,332.1,337,337.9,326,330,113327
10/21/2009,330,324.55,337,310,328.35,187915
10/22/2009,328.35,328.35,335.35,324.05,328.25,76717
10/23/2009,328.25,334.8,335,316,318.95,54343
10/26/2009,318.95,319,323.7,306.1,308.3,42644
10/27/2009,308.3,307,325,299,300.6,87632
10/28/2009,300.6,293.55,313,293.55,310.65,59397
10/29/2009,310.65,305,331.85,296.25,316.9,72940
10/30/2009,316.9,324.95,328,305.5,311.5,47928
11/3/2009,311.5,301,319.4,292.2,294.55,24861
11/4/2009,294.55,304,308.75,296.1,302.7,21457
11/5/2009,302.7,302.7,309.4,296.15,302,20106
11/6/2009,302,307,308.8,296,298.65,24315
11/9/2009,298.65,304.8,305.9,295.1,301.35,111398
11/10/2009,301.35,302,326,298.3,316.4,314338
11/11/2009,316.4,317.9,317.9,301.15,312,166179
11/12/2009,312,312.15,318.9,307.15,311.05,79662
11/13/2009,311.05,312.75,314,306.35,313.05,39124
11/16/2009,313.05,312.5,325,311,320.35,118334
11/17/2009,320.35,322.05,349,320.15,346.5,349801
