Date,Prev Close,Open,High,Low,Close,Volume,,,,,
5/16/2005,1148.6,1145,1158.9,1142.25,1154.3,721900,,,,,
5/17/2005,1154.3,1161.1,1164.7,1144.4,1150.55,583322,,,,,
5/18/2005,1150.55,1154,1154,1123,1142.7,573528,,,,,
5/19/2005,1142.7,1153.45,1172,1153.2,1162.5,457431,,,,,
5/20/2005,1162.5,1165,1174.7,1147.2,1169.65,408202,,,,,
5/23/2005,1169.65,1170,1234.9,1170,1223.8,1295252,,,,,
5/24/2005,1223.8,1244.7,1244.7,1205.25,1234.85,766107,,,,,
5/25/2005,1234.85,1229.7,1269.4,1215,1260.55,986809,,,,,
5/26/2005,1260.55,1258,1296,1251.15,1290.05,1222762,,,,,
5/27/2005,1290.05,1283,1299,1255.25,1269.2,920435,,,,,
5/30/2005,1269.2,1269.2,1333.05,1264,1319.1,2236648,,,,,
5/31/2005,1319.1,1320,1342.9,1305.55,1334.25,1295696,,,,,
6/1/2005,1334.25,1330,1330,1297.55,1304.5,941261,,,,,
6/2/2005,1304.5,1308,1309,1265.1,1268.55,1384578,,,,,
6/3/2005,1268.55,1268.55,1296.7,1261.05,1293.15,818566,,,,,
6/4/2005,1293.15,1290,1293.85,1278,1281.6,169770,,,,,
6/6/2005,1281.6,1295,1301.7,1270.3,1280.4,724064,,,,,
6/7/2005,1280.4,1288.8,1288.8,1269.05,1277.65,462274,,,,,
6/8/2005,1277.65,1280,1296,1276.1,1292.1,604064,,,,,
6/9/2005,1292.1,1294,1299,1271.35,1277.3,449792,,,,,
6/10/2005,1277.3,1280,1300,1261.1,1266.15,830328,,,,,
6/13/2005,1266.15,1275,1283,1260.2,1271.65,323754,,,,,
6/14/2005,1271.65,1277,1279.9,1260.2,1266.05,431548,,,,,
6/15/2005,1266.05,1269.75,1277.9,1266.3,1272.15,348884,,,,,
6/16/2005,1272.15,1277.8,1287.9,1264.85,1277.7,574194,,,,,
6/17/2005,1277.7,1282.7,1286.45,1263.1,1267.65,383499,,,,,
6/20/2005,1267.65,1275,1301.95,1270.3,1295.9,801584,,,,,
